1.445699	0.469675	2
7.683233	7.203697	1
-0.129961	-1.305249	2
14.338854	13.352109	0
8.296746	8.552893	1
9.373288	8.159498	1
9.873074	10.132804	1
1.484225	0.930356	2
8.203603	7.433981	1
16.075194	16.810960	0
15.159042	15.708759	0
7.803597	7.859083	1
7.337152	6.784838	1
7.668508	8.486397	1
5.302501	4.029527	1
8.474007	7.711353	1
-0.327825	-0.555071	2
-0.833723	-0.628959	2
-0.352450	-2.317134	2
-0.330166	-0.110304	2
0.114247	-0.075508	2
14.407421	15.276182	0
16.572389	16.921742	0
19.060674	18.027722	0
-0.546161	-0.146724	2
0.846707	1.828094	2
6.412269	7.150436	1
6.718646	6.739916	1
-0.538452	-2.423330	2
16.282637	17.117891	0
0.214726	0.529808	2
14.659981	14.336113	0
8.352166	8.545255	1
-1.507681	-1.875234	2
-0.440853	0.153707	2
6.478564	7.525059	1
8.382569	8.905042	1
9.411310	10.352211	1
18.328637	17.727269	0
0.076437	0.653595	2
16.831279	16.970794	0
7.949217	8.322574	1
18.419012	18.667432	0
0.110375	0.322752	2
-0.232510	1.335993	2
-0.673066	-0.226804	2
8.256951	9.476735	1
-0.740483	0.098668	2
7.117263	7.231019	1
0.555432	0.958997	2
17.313838	17.390873	0
1.113834	1.048175	2
15.193800	14.741352	0
9.109180	8.644777	1
6.190312	9.065654	1
0.822668	0.168443	2
2.285220	2.315665	2
15.815764	15.614662	0
8.245954	9.296593	1
15.028588	14.250086	0
15.095286	15.421481	0
16.296679	16.455851	0
7.210882	7.416161	1
15.033407	14.252946	0
1.176651	2.479603	2
14.677516	14.916991	0
16.436015	14.200589	0
2.377644	2.691845	2
15.726441	16.251466	0
0.972054	-1.056546	2
8.352070	9.472290	1
-1.143789	-0.682319	2
17.609672	16.568278	0
1.064118	-0.012525	2
8.126148	6.882752	1
7.916404	7.501536	1
15.859134	16.429842	0
14.591972	13.865148	0
17.041129	18.178979	0
0.680550	0.212197	2
8.574635	11.652484	1
17.519224	16.608045	0
9.053859	9.875085	1
6.889576	6.955352	1
14.030278	15.177532	0
7.339898	7.515667	1
9.176571	6.746331	1
-0.163580	-2.445907	2
7.864509	7.782235	1
-0.088807	0.445742	2
0.545670	1.336681	2
10.008861	11.084589	1
15.973173	15.446917	0
0.553015	0.035963	2
15.218083	17.009219	0
-0.832690	0.280866	2
14.426130	13.980695	0
6.937835	6.697377	1
-0.082946	-0.938165	2
7.092548	6.162105	1
-0.427317	-1.472066	2
16.751212	17.397826	0
0.325697	-0.218702	2
16.728897	16.140771	0
8.947241	8.696371	1
6.895118	8.420050	1
-1.592831	-1.132742	2
-0.665529	-2.278403	2
7.260078	7.466514	1
0.169063	1.416232	2
1.232345	2.382066	2
17.112566	17.417475	0
8.072775	7.287140	1
8.050119	8.585068	1
18.171327	17.519401	0
-1.101182	-2.831608	2
-0.423705	-2.278466	2
-0.815799	-0.131441	2
7.377430	7.516824	1
8.994006	10.295848	1
0.645756	2.476687	2
0.569655	0.061689	2
17.232169	17.871662	0
6.699180	9.752845	1
-1.400680	-1.880968	2
1.293971	3.844897	2
15.914175	16.754590	0
9.156909	9.965186	1
16.001699	15.788264	0
13.639756	14.806772	0
7.043671	6.748494	1
0.661055	-0.477734	2
15.520698	15.696769	0
15.182426	16.138531	0
-0.418996	2.050912	2
9.090513	10.796386	1
-0.936615	0.673487	2
8.245454	8.291868	1
17.039718	18.753959	0
8.702051	8.695453	1
9.455789	8.260176	1
8.454081	9.007503	1
15.481668	16.126332	0
6.725870	6.904319	1
8.408062	7.087132	1
7.039048	6.789758	1
15.011989	15.828839	0
6.740869	6.956089	1
0.915376	0.367201	2
6.814838	6.574039	1
0.092073	0.616660	2
0.748328	1.387458	2
16.037608	17.682227	0
-0.288571	-0.752100	2
8.589223	10.114736	1
8.545632	8.211599	1
-0.819001	-1.017721	2
0.906230	1.787441	2
14.488849	14.858113	0
6.997811	7.518769	1
8.464878	8.759265	1
17.111655	15.658596	0
5.891856	5.221997	1
15.665716	16.465766	0
-0.111239	-0.778509	2
15.608619	15.403815	0
7.202075	7.128718	1
0.873483	2.007846	2
7.809286	6.367854	1
16.294812	15.580936	0
9.460706	10.005522	1
8.438106	7.045387	1
8.461517	9.279888	1
-0.882585	-0.671410	2
-0.267201	0.082816	2
16.261495	17.811829	0
-0.675371	-1.482565	2
14.856353	12.972133	0
7.480792	6.298267	1
0.501002	0.172035	2
16.452626	16.794000	0
0.819349	0.896109	2
-0.878346	-2.010643	2
15.994264	14.781826	0
1.275566	1.808651	2
15.136472	16.388847	0
15.247372	15.525321	0
7.976919	8.674963	1
7.296126	7.274719	1
8.935326	8.605129	1
16.622232	16.688520	0
0.859252	2.166782	2
0.156199	1.444296	2
16.806303	17.830816	0
8.363509	9.405687	1
1.281020	1.700627	2
8.881373	7.825868	1
7.593745	6.548582	1
16.011910	17.420234	0
8.058197	8.958493	1
7.235434	8.427138	1
0.427491	0.351541	2
16.733550	16.060460	0
0.503015	-0.898012	2
16.897863	15.806701	0
14.601285	15.107033	0
7.521216	8.096172	1
9.205945	8.220652	1
15.437139	13.560142	0
14.899847	14.666575	0
13.515574	13.450231	0
8.942484	8.658109	1
8.343909	7.338110	1
8.995416	8.052037	1
-1.423015	-2.151965	2
8.505275	9.326117	1
5.967698	7.748584	1
16.823198	17.726655	0
14.914627	14.285176	0
15.407379	15.818654	0
8.564946	8.310236	1
-1.724903	-0.608796	2
7.339066	8.139969	1
8.166108	7.121528	1
8.088775	7.223926	1
-0.325274	1.252462	2
16.770525	15.000603	0
16.792872	17.783540	0
15.151385	14.691503	0
15.456411	14.001339	0
16.830757	16.321564	0
8.703557	7.767699	1
7.923406	6.511793	1
8.121720	9.158765	1
0.296986	1.529331	2
17.248203	18.526636	0
-0.276918	0.999910	2
0.914510	1.620718	2
8.946769	9.210758	1
-0.341576	-0.432215	2
10.170885	11.660148	1
8.175784	7.988868	1
0.295502	0.660271	2
0.386540	1.665704	2
14.545632	12.437271	0
-0.386974	0.220311	2
10.155903	10.580699	1
17.236225	14.704018	0
8.068551	7.523135	1
0.866679	-0.079503	2
8.441203	7.664581	1
-0.238255	-1.822194	2
7.929487	8.004496	1
1.198258	2.590624	2
16.464513	15.969147	0
7.657608	6.912211	1
17.067345	17.761845	0
10.194760	10.101263	1
0.553228	-0.205060	2
9.243005	10.592546	1
14.545423	14.393180	0
8.675394	7.615429	1
8.295164	9.142223	1
7.493429	8.607438	1
15.743558	14.695465	0
8.686175	8.508246	1
15.373159	17.117755	0
15.048972	12.877618	0
8.385270	9.224257	1
18.130367	17.350077	0
17.353297	16.775171	0
7.735248	8.341426	1
8.065764	9.614317	1
15.071883	15.636155	0
7.190125	8.408510	1
0.217351	1.815209	2
-0.731085	1.371929	2
-0.068693	1.311388	2
15.955893	17.782044	0
7.970459	7.273749	1
8.839579	8.675359	1
8.344804	7.644214	1
0.289890	-0.014960	2
0.384426	-1.990451	2
8.088583	8.689692	1
9.578948	8.890587	1
8.921631	10.289255	1
-0.377353	-0.047339	2
8.789786	8.542484	1
14.095516	14.156923	0
-1.414322	-0.346337	2
8.117122	8.640012	1
-1.958538	-1.875792	2
15.434070	13.792139	0
-1.701142	-1.657345	2
8.409952	9.123077	1
15.392830	13.244779	0
7.595601	7.428726	1
-1.247085	-2.516093	2
9.069199	10.859993	1
15.645594	16.985160	0
1.600907	1.172402	2
0.554480	-0.480252	2
14.371227	14.810365	0
16.642430	15.855383	0
7.520154	7.294839	1
6.219099	6.688421	1
16.371390	14.076500	0
7.090656	4.014642	1
15.509145	15.299001	0
8.062536	9.682749	1
17.338877	16.859393	0
9.247149	9.391581	1
17.851657	18.759807	0
-0.318952	0.067590	2
8.223947	8.133996	1
7.708412	8.362864	1
14.852885	15.563324	0
14.879499	13.872758	0
8.342561	8.693641	1
0.708484	3.284900	2
15.145105	15.376980	0
0.495143	0.410605	2
7.961026	5.022677	1
16.429928	16.652572	0
3.299189	4.245181	2
0.092365	-0.183804	2
17.714649	16.791585	0
7.331558	7.103853	1
15.697992	15.338941	0
7.428442	9.806962	1
17.063700	17.196656	0
0.714889	0.394569	2
16.545601	16.952370	0
14.820563	14.401752	0
16.151047	15.393710	0
-2.879174	-1.772940	2
-0.322329	-0.299569	2
-0.756584	-0.583033	2
2.370874	3.168429	2
8.806186	8.924749	1
-0.879347	-1.230389	2
16.803950	17.569393	0
16.422698	15.852861	0
7.404150	9.152438	1
8.465837	6.479029	1
-2.578593	-2.671325	2
15.857152	15.803076	0
7.150384	6.757857	1
-0.359859	0.667022	2
17.718634	15.672196	0
-0.464135	-0.032065	2
-1.189044	-0.471620	2
0.456517	0.482399	2
18.035754	19.481771	0
1.040522	0.691873	2
7.634142	5.737399	1
7.249037	6.325000	1
8.038920	6.084958	1
7.875069	8.485966	1
-1.423037	-1.616692	2
7.823340	7.204028	1
-0.127435	0.561915	2
15.449604	16.513745	0
-2.007018	-2.771307	2
17.170794	18.345570	0
-0.366512	-1.551022	2
16.949618	17.400539	0
0.190724	0.942461	2
-0.041907	0.321843	2
16.300122	15.376208	0
8.209585	7.016636	1
-1.160603	-2.753925	2
16.008284	16.339276	0
9.242817	9.006714	1
1.124927	1.377638	2
16.417509	15.096667	0
15.644348	16.529456	0
-0.865865	-0.451311	2
7.570551	7.290919	1
16.358072	16.091083	0
0.540776	0.400933	2
7.305141	6.771434	1
-0.447129	-0.739146	2
-0.908295	-0.281128	2
18.646191	18.365549	0
9.580294	9.912418	1
14.605199	14.800724	0
6.837750	8.519594	1
-0.161910	1.186177	2
7.977812	8.054489	1
16.338637	18.016339	0
0.905887	2.384594	2
7.860880	8.821649	1
15.293974	15.659274	0
8.298852	9.269391	1
16.844690	15.795041	0
0.065184	-1.434552	2
7.568634	8.293435	1
8.588398	7.956504	1
8.825713	8.884208	1
9.485800	7.809171	1
8.251499	6.590868	1
-0.138893	-1.388594	2
1.116619	0.461013	2
7.848379	7.627946	1
17.636847	19.433873	0
-0.503844	-0.241646	2
17.000937	16.962104	0
7.565532	6.799359	1
-1.004746	-0.843230	2
14.881716	15.828208	0
7.301882	7.395914	1
7.547460	7.094611	1
14.866913	14.346948	0
-0.743571	-0.363473	2
15.503073	15.230374	0
9.269735	10.059816	1
-1.548274	-1.043893	2
16.108019	16.285085	0
-0.085791	-0.662547	2
14.496384	15.382132	0
13.933277	13.292106	0
16.381849	15.312918	0
0.082656	0.528520	2
16.033094	18.755775	0
15.168806	14.207084	0
8.273601	7.090806	1
8.486736	8.483202	1
0.868473	0.774417	2
7.180365	8.109992	1
0.365006	-0.212118	2
14.062406	13.432357	0
-0.618814	-1.828650	2
14.429783	14.402649	0
1.073095	1.268121	2
17.070138	16.222812	0
0.571925	-1.273503	2
6.959877	6.368697	1
16.174822	15.105254	0
15.248610	14.256860	0
-1.567944	-0.174430	2
0.186463	1.737079	2
-0.246710	-0.474678	2
0.521002	-0.089251	2
0.381639	1.204873	2
17.005722	15.656053	0
7.945230	8.425029	1
1.624794	0.719508	2
15.761087	16.235679	0
15.613319	16.225413	0
8.152380	10.334178	1
15.993206	14.453374	0
-0.574406	-0.719880	2
7.213631	5.575713	1
1.472933	1.447302	2
1.913766	0.805194	2
1.369516	1.753021	2
-1.132911	-1.121376	2
1.839447	1.914729	2
15.381109	16.986839	0
16.098821	14.384463	0
6.944713	7.961267	1
-0.388918	-1.496066	2
17.012289	14.918503	0
8.335023	8.893304	1
15.469295	15.492824	0
1.703345	2.457086	2
6.563715	6.318901	1
14.932930	15.034898	0
15.312541	14.909780	0
0.669679	-0.495330	2
-1.273049	-0.546701	2
8.477010	8.829932	1
0.104553	-0.015774	2
-0.323267	-0.079488	2
0.872689	1.787695	2
15.494620	16.040909	0
0.947370	-1.129839	2
9.402382	10.303449	1
-1.742301	-1.488107	2
-1.729222	-3.186099	2
0.357973	0.112601	2
5.259723	6.166818	1
16.309589	17.282010	0
1.219391	0.519782	2
15.766187	15.313586	0
-0.762725	-0.804971	2
17.823741	17.691235	0
-1.639457	-1.508182	2
10.189554	10.465992	1
7.515333	6.391486	1
9.140816	10.252637	1
15.300025	13.761276	0
15.465334	15.493646	0
16.813698	17.639185	0
7.176623	7.324474	1
6.675222	5.362954	1
15.010729	13.817472	0
7.898712	7.581533	1
15.689404	15.859602	0
-1.032628	-0.752045	2
14.657892	16.819397	0
-0.451536	0.568616	2
16.737363	17.850673	0
14.745773	15.231740	0
15.302105	15.599488	0
14.530471	15.083206	0
-1.054191	-0.147880	2
15.753984	15.315853	0
-0.011228	0.837183	2
16.500462	17.585827	0
9.006669	8.257889	1
6.804263	7.103959	1
-1.457566	-0.740874	2
0.952334	0.620621	2
16.384822	15.406652	0
6.879644	6.548094	1
0.125321	-0.022315	2
-0.260613	0.677345	2
-0.386919	0.949100	2
6.600710	6.706356	1
14.031548	14.027755	0
14.442333	15.789518	0
6.243743	6.456373	1
7.762560	8.380713	1
0.436723	1.050647	2
7.866696	7.920145	1
14.519593	12.997154	0
-1.236330	-0.936192	2
0.592218	1.478598	2
7.349876	6.038532	1
-0.084001	0.800429	2
15.886794	15.450129	0
-0.211483	0.024589	2
-0.829347	1.854965	2
16.348515	16.359223	0
-1.880997	-0.477349	2
16.393431	18.175359	0
0.372806	0.551398	2
9.889886	10.405279	1
-1.606570	-3.634372	2
-2.650724	-3.404193	2
17.720897	17.142331	0
2.126704	1.993838	2
-1.158055	0.206755	2
7.965448	9.445228	1
6.734441	5.310983	1
16.645117	16.019798	0
7.315503	7.590478	1
8.658205	8.540543	1
0.315855	1.534036	2
0.613392	1.674256	2
9.579455	10.079064	1
0.680499	0.792976	2
-0.250684	-0.307192	2
0.076470	1.386617	2
8.388105	9.569836	1
6.293887	5.605117	1
8.487385	7.841688	1
15.346461	16.962190	0
16.189914	16.226985	0
8.294659	8.283817	1
15.936203	15.286685	0
0.252445	0.338632	2
15.738049	16.525419	0
9.084854	10.520083	1
1.436288	2.722640	2
-1.693806	-1.864295	2
-0.806486	-0.391703	2
14.674608	15.021242	0
14.841804	12.218669	0
-0.695811	-1.596466	2
8.359263	7.577166	1
15.065900	15.416062	0
1.075631	1.649866	2
-0.135815	0.504766	2
7.865914	9.993372	1
8.644978	7.325104	1
-0.648848	-2.321074	2
0.361938	-1.062749	2
-0.401934	1.295837	2
-1.513378	-1.765054	2
7.590669	6.678846	1
-0.689320	-2.938328	2
7.742156	7.685211	1
7.884849	8.455036	1
9.036330	8.445951	1
-1.865420	-2.310207	2
0.990513	1.193030	2
9.493507	9.004511	1
-0.686498	-0.538484	2
7.155026	8.649452	1
10.163677	9.916129	1
16.228491	15.000757	0
8.184240	7.601364	1
16.283313	16.012188	0
14.561465	15.042540	0
-0.215850	-0.312556	2
-0.125321	-0.039196	2
15.686487	15.895924	0
8.628870	7.008581	1
0.607863	1.400901	2
16.519701	16.702661	0
1.380922	2.227025	2
14.169941	16.992042	0
8.279096	8.471015	1
16.408456	15.555100	0
1.105280	-0.447274	2
15.441670	14.966355	0
-1.931839	-1.611213	2
15.101094	15.276255	0
15.676738	14.371277	0
-0.462052	-0.366964	2
-1.094255	-0.840326	2
16.398337	15.197573	0
17.245035	16.726098	0
0.725833	1.058918	2
-0.345287	0.115363	2
-1.327960	-0.966125	2
-0.590521	-1.596573	2
15.274874	14.318461	0
7.670559	7.519693	1
16.856453	18.267507	0
-0.565793	-0.109291	2
-0.476291	-1.277261	2
0.171831	-0.820177	2
0.093970	-2.222830	2
6.732120	7.687373	1
-0.757968	1.534086	2
18.112585	19.542451	0
16.126243	15.871152	0
5.348920	5.567638	1
0.908526	-0.322285	2
17.114229	15.727629	0
0.858224	1.512766	2
8.421276	5.681751	1
8.200616	8.934591	1
8.696060	9.133540	1
7.756570	7.552363	1
0.189273	-0.312634	2
17.572685	15.703013	0
15.632276	15.017734	0
-0.750861	-0.738979	2
0.307625	1.210568	2
15.866015	15.345250	0
-2.459968	-1.386877	2
6.847339	7.481049	1
15.392499	17.070734	0
14.455532	14.717384	0
-1.853324	-3.926702	2
9.340154	10.038087	1
-0.575207	-0.683576	2
6.574614	7.150833	1
8.300356	6.920242	1
15.850348	15.687807	0
9.086165	8.092942	1
16.506001	15.565171	0
0.610856	1.888598	2
6.012504	6.232773	1
0.707249	0.074251	2
0.758897	1.670279	2
9.337771	10.097402	1
16.153659	16.403906	0
0.134835	0.356124	2
16.504811	16.492332	0
-0.712909	-0.897001	2
0.165681	0.153292	2
15.638708	14.484586	0
-0.659920	0.218043	2
9.406229	8.936914	1
8.298455	8.845705	1
17.384631	17.808063	0
-0.478691	-0.506730	2
-0.495997	-0.720201	2
7.471771	7.557778	1
0.546039	0.499005	2
0.794626	0.361237	2
0.441097	-2.710267	2
16.522466	17.069529	0
8.121342	6.335650	1
6.750148	7.587003	1
15.591152	16.199365	0
-0.902447	-2.345438	2
7.198470	6.623693	1
0.330304	-0.341615	2
14.615523	13.557466	0
8.755223	10.278222	1
7.671888	7.546493	1
15.742218	15.995343	0
16.521001	15.132187	0
7.991418	8.358500	1
-0.073515	-1.966911	2
-0.321277	-0.562040	2
0.172052	1.137094	2
6.634214	9.328212	1
8.709268	8.257796	1
8.665542	8.853684	1
7.917460	7.362384	1
10.972790	12.747965	1
-0.740489	-0.183076	2
0.474112	0.325774	2
5.979613	6.269614	1
7.370361	7.468511	1
1.122628	1.251311	2
16.493838	15.270222	0
16.747116	15.133412	0
-0.772537	0.009722	2
-0.734668	-1.496211	2
7.579607	6.671041	1
0.939364	2.600889	2
16.599675	17.827319	0
15.690276	16.228170	0
8.647415	8.279093	1
17.865013	16.739990	0
8.021805	10.252569	1
16.846568	17.041763	0
8.787060	8.682968	1
14.436815	13.869929	0
16.462111	16.390408	0
9.760425	10.287901	1
-0.039994	1.665825	2
10.378517	11.130314	1
15.877809	16.504431	0
15.928627	16.854199	0
